customer_city,customer_email,customer_fname,customer_id,customer_lname,customer_password,customer_segment,customer_state,customer_street,customer_zipcode
Dallas,XXXXXXXXX,Mikayla,15585,Goff,XXXXXXXXX,Consumer,TX,8668 Burning Butterfly Crest,75287
Aurora,XXXXXXXXX,Xerxes,18710,Jarvis,XXXXXXXXX,Consumer,IL,6996 Velvet Diversion,60504
Chicago,XXXXXXXXX,Anjolie,15493,Jackson,XXXXXXXXX,Consumer,IL,3304 Heather Pioneer Vista,60621
Morristown,XXXXXXXXX,Martina,15455,Wolf,XXXXXXXXX,Consumer,NJ,5985 Jagged Oak Abbey,7960
Rancho Cucamonga,XXXXXXXXX,Lenore,15668,Campbell,XXXXXXXXX,Consumer,CA,8414 Wishing Horse Acres,91730
Salt Lake City,XXXXXXXXX,Charissa,15379,Burton,XXXXXXXXX,Consumer,UT,762 Clear Harbour,84118
Costa Mesa,XXXXXXXXX,Yolanda,17585,Alvarado,XXXXXXXXX,Consumer,CA,1022 Dusty Glen,92626
Wayne,XXXXXXXXX,Farrah,17619,Mcmillan,XXXXXXXXX,Consumer,NJ,923 Tawny Estates,7470
Chicago,XXXXXXXXX,Daryl,15214,Atkins,XXXXXXXXX,Consumer,IL,2319 Blue Pathway,60622
Santa Ana,XXXXXXXXX,Xerxes,17820,Dawson,XXXXXXXXX,Consumer,CA,3261 Little Meadow,92705
Chicago,XXXXXXXXX,Whitney,15250,Gallegos,XXXXXXXXX,Consumer,IL,9794 Indian Quail Manor,60614
Perth Amboy,XXXXXXXXX,Risa,17047,West,XXXXXXXXX,Consumer,NJ,3139 Little Berry Close,8861
Toms River,XXXXXXXXX,Kendall,17154,Lyons,XXXXXXXXX,Consumer,NJ,6077 Pleasant Cloud Maze,8753
Philadelphia,XXXXXXXXX,Lacota,17081,Mendez,XXXXXXXXX,Consumer,PA,8546 Middle Gate Quay,19145
Alpharetta,XXXXXXXXX,Gwendolyn,20204,Branch,XXXXXXXXX,Consumer,GA,6312 Noble Apple Woods,30022
New Orleans,XXXXXXXXX,Abigail,20131,Carpenter,XXXXXXXXX,Consumer,LA,8414 Velvet Island Ramp,70119
Sandusky,XXXXXXXXX,Eve,18590,Burgess,XXXXXXXXX,Consumer,OH,2571 Noble Crescent,44870
Lawton,XXXXXXXXX,Kendall,20311,Delaney,XXXXXXXXX,Consumer,OK,3665 Tawny Knoll,73505
Phoenix,XXXXXXXXX,Uta,15174,Mcpherson,XXXXXXXXX,Consumer,AZ,8768 Shady Arbor,85008
Livermore,XXXXXXXXX,Gwendolyn,17186,Guy,XXXXXXXXX,Consumer,CA,8421 Pleasant Nectar Route,94550
Brooklyn,XXXXXXXXX,Wynter,17150,Shannon,XXXXXXXXX,Consumer,NY,23 Old Corners,11214
Mission Viejo,XXXXXXXXX,Iola,20075,Bean,XXXXXXXXX,Consumer,CA,7596 Bright Pike,92692
San Diego,XXXXXXXXX,Jenna,17059,Bradford,XXXXXXXXX,Consumer,CA,8193 Grand Court,92104
Orange Park,XXXXXXXXX,Summer,20056,Small,XXXXXXXXX,Consumer,FL,9589 Broad Spring Extension,32073
San Diego,XXXXXXXXX,Fatima,17255,Cotton,XXXXXXXXX,Consumer,CA,1680 Pleasant Quail Square,92114
Rio Rancho,XXXXXXXXX,Christine,17111,Webster,XXXXXXXXX,Consumer,NM,1188 Amber Alley,87124
Cleveland,XXXXXXXXX,Blythe,17792,Robbins,XXXXXXXXX,Consumer,OH,3482 Fallen Deer Isle,44105
Bend,XXXXXXXXX,Bertha,17109,Noble,XXXXXXXXX,Consumer,OR,7136 Sunny Grove Freeway,97701
Tallahassee,XXXXXXXXX,Blythe,17810,Bartlett,XXXXXXXXX,Consumer,FL,5340 Quaking Panda Forest,32308
Michigan City,XXXXXXXXX,Julie,20052,Vang,XXXXXXXXX,Consumer,IN,8267 Lazy Embers Line,46360
Dallas,XXXXXXXXX,Brianna,20178,Malone,XXXXXXXXX,Consumer,TX,8663 Red Creek Via,75228
Harlingen,XXXXXXXXX,Camilla,18601,Herring,XXXXXXXXX,Consumer,TX,5387 Iron Nook,78550
Hagerstown,XXXXXXXXX,Iola,20376,Cabrera,XXXXXXXXX,Consumer,MD,1525 Golden Nectar Edge,21740
Salt Lake City,XXXXXXXXX,Cynthia,16194,Patterson,XXXXXXXXX,Consumer,UT,3465 Little Anchor Place,84119
Fort Washington,XXXXXXXXX,Remedios,19997,Clements,XXXXXXXXX,Consumer,MD,3422 Hazy Timber Pointe,20744
Roswell,XXXXXXXXX,Hilary,15273,Shaffer,XXXXXXXXX,Consumer,GA,6451 Clear Hills Moor,30075
Santa Ana,XXXXXXXXX,Idona,16373,Farmer,XXXXXXXXX,Consumer,CA,1557 High Spring Cove,92707
Fontana,XXXXXXXXX,Stella,16355,Parks,XXXXXXXXX,Consumer,CA,5721 Fallen Pony Cove,92336
Mesquite,XXXXXXXXX,Zenaida,17232,Harrison,XXXXXXXXX,Consumer,TX,5468 Pleasant Thicket,75149
Valrico,XXXXXXXXX,Nadine,19023,Dominguez,XXXXXXXXX,Consumer,FL,2585 Silent Autumn Landing,33594
Honolulu,XXXXXXXXX,Jena,17157,Blanchard,XXXXXXXXX,Consumer,HI,1134 Sunny Willow Round,96816
Mentor,XXXXXXXXX,Moana,15215,Lee,XXXXXXXXX,Consumer,OH,5338 Hidden Blossom Edge,44060
Fresno,XXXXXXXXX,Hedda,16189,Thompson,XXXXXXXXX,Consumer,CA,8470 Amber Street,93722
San Jose,XXXXXXXXX,Lesley,18101,Walters,XXXXXXXXX,Consumer,CA,5835 Harvest Vista,95127
Tucson,XXXXXXXXX,Madeline,18205,Evans,XXXXXXXXX,Consumer,AZ,8988 Shady Park,85713
Atlanta,XXXXXXXXX,Quynn,18219,Mccoy,XXXXXXXXX,Consumer,GA,7373 Shady Island,30318
Santa Ana,XXXXXXXXX,Nita,18107,Aguirre,XXXXXXXXX,Consumer,CA,3869 Colonial Robin Cape,92707
Buffalo,XXXXXXXXX,Renee,18213,Simpson,XXXXXXXXX,Consumer,NY,7639 Silent Valley,14221
El Paso,XXXXXXXXX,Xerxes,17900,Mercado,XXXXXXXXX,Consumer,TX,7007 Golden Edge,79936
Middletown,XXXXXXXXX,Iola,18120,Dalton,XXXXXXXXX,Consumer,CT,5470 Indian Fawn Common,6457
Fort Lauderdale,XXXXXXXXX,Remedios,16395,Spencer,XXXXXXXXX,Consumer,FL,9095 Indian Quail Extension,33311
Aurora,XXXXXXXXX,Cleo,19087,Pate,XXXXXXXXX,Consumer,CO,6955 Lost Ramp,80011
Tucson,XXXXXXXXX,Natalie,16573,Mayer,XXXXXXXXX,Consumer,AZ,6613 Sunny Gate Road,85706
Ventura,XXXXXXXXX,Blythe,19211,Workman,XXXXXXXXX,Consumer,CA,7798 Cinder Dale,93003
Saint Paul,XXXXXXXXX,Sybill,16621,Pruitt,XXXXXXXXX,Consumer,MN,1820 Noble Elk Harbour,55112
Dorchester Center,XXXXXXXXX,Veronica,16583,Shaw,XXXXXXXXX,Consumer,MA,3072 Umber Cape,2124
Aurora,XXXXXXXXX,Tatyana,19060,Ballard,XXXXXXXXX,Consumer,CO,7713 Colonial Estates,80012
Memphis,XXXXXXXXX,Moana,16436,Mcdowell,XXXXXXXXX,Consumer,TN,620 Red River Trail,38109
Elgin,XXXXXXXXX,Kalia,19039,Nolan,XXXXXXXXX,Consumer,IL,5652 Tawny Anchor Plaza,60120
Murfreesboro,XXXXXXXXX,Quyn,19037,Mayo,XXXXXXXXX,Consumer,TN,5737 Honey Meadow,37130
Madera,XXXXXXXXX,Willow,19180,Bowers,XXXXXXXXX,Consumer,CA,6245 Iron Cloud Farms,93638
Hagerstown,XXXXXXXXX,Kelly,15766,Patton,XXXXXXXXX,Consumer,MD,9671 Little Chase,21740
Brooklyn,XXXXXXXXX,Blossom,16058,Oneal,XXXXXXXXX,Consumer,NY,8609 Rustic Grounds,11204
Columbus,XXXXXXXXX,Olympia,20697,Velasquez,XXXXXXXXX,Consumer,OH,2517 Shady Branch Avenue,43230
El Paso,XXXXXXXXX,Hadley,17378,Shepherd,XXXXXXXXX,Consumer,TX,9918 Amber Autumn Swale,79927
Ontario,XXXXXXXXX,Aiko,18876,Sanford,XXXXXXXXX,Consumer,CA,2513 Round Butterfly Grove,91764
Bowling Green,XXXXXXXXX,Jorden,17306,West,XXXXXXXXX,Consumer,KY,9816 Grand Hills Knoll,42101
Silver Spring,XXXXXXXXX,Jacqueline,17269,Roth,XXXXXXXXX,Consumer,MD,952 Misty Brook Highlands,20904
Palatine,XXXXXXXXX,Imani,17503,Hood,XXXXXXXXX,Consumer,IL,2407 Dusty Mount,60067
Los Angeles,XXXXXXXXX,Skyler,17993,Day,XXXXXXXXX,Consumer,CA,1557 Harvest Pond Canyon,90042
Bronx,XXXXXXXXX,Stacy,17412,Massey,XXXXXXXXX,Consumer,NY,7773 Merry Autoroute,10463
Salinas,XXXXXXXXX,Isabella,17974,Baker,XXXXXXXXX,Consumer,CA,2734 Dusty Blossom Road,93905
Greensboro,XXXXXXXXX,Anjolie,18493,Fry,XXXXXXXXX,Consumer,NC,3505 Middle Glen,27410
Springfield,XXXXXXXXX,Taylor,17410,Slater,XXXXXXXXX,Consumer,MO,2541 Velvet Forest Wynd,65807
Austin,XXXXXXXXX,Hedy,17338,Hutchinson,XXXXXXXXX,Consumer,TX,3796 Rustic Autoroute,78753
Lawton,XXXXXXXXX,Odessa,17373,Cline,XXXXXXXXX,Consumer,OK,5753 Crystal Campus,73505
Hayward,XXXXXXXXX,Ayanna,18275,Melton,XXXXXXXXX,Consumer,CA,5261 Amber Avenue,94544
Washington,XXXXXXXXX,Hyacinth,20744,Terry,XXXXXXXXX,Consumer,PA,911 Middle Fawn Townline,15301
Bronx,XXXXXXXXX,Yetta,17405,Frazier,XXXXXXXXX,Consumer,NY,5990 Hazy Glade,10467
Mililani,XXXXXXXXX,Emma,18468,Guerrero,XXXXXXXXX,Consumer,HI,3362 Cozy Rise Parkway,96789
Douglasville,XXXXXXXXX,Bree,20523,Blankenship,XXXXXXXXX,Consumer,GA,437 Cozy Log Range,30135
Laredo,XXXXXXXXX,Fay,17277,Morris,XXXXXXXXX,Consumer,TX,1557 Heather Leaf Plaza,78040
Memphis,XXXXXXXXX,Quon,17726,Hansen,XXXXXXXXX,Consumer,TN,1134 Heather Treasure Vale,38128
Aurora,XXXXXXXXX,Renee,20377,Morris,XXXXXXXXX,Consumer,CO,628 Hidden Private,80010
Jacksonville,XXXXXXXXX,Astra,20611,Paul,XXXXXXXXX,Consumer,FL,2704 Silent Pine Corner,32225
Fayetteville,XXXXXXXXX,Whitney,17652,Glover,XXXXXXXXX,Consumer,NC,1214 Red Estates,28314
Greensboro,XXXXXXXXX,Martina,18464,Valenzuela,XXXXXXXXX,Consumer,NC,989 Cotton Branch Pointe,27406
Philadelphia,XXXXXXXXX,Zephr,17651,Irwin,XXXXXXXXX,Consumer,PA,9516 Amber Spring Edge,19143
Panorama City,XXXXXXXXX,Michelle,15628,Guerra,XXXXXXXXX,Consumer,CA,376 Jagged Centre,91402
Baltimore,XXXXXXXXX,Aspen,15502,Herring,XXXXXXXXX,Consumer,MD,1221 High Crest,21218
El Paso,XXXXXXXXX,Xena,18663,Henderson,XXXXXXXXX,Consumer,TX,2406 Broad Embers Parade,79924
Atlanta,XXXXXXXXX,Dawn,15625,Richard,XXXXXXXXX,Consumer,GA,7373 Shady Island,30318
Grand Prairie,XXXXXXXXX,Christen,15589,Welch,XXXXXXXXX,Consumer,TX,1269 Rocky Brook Hollow,75052
Baldwin Park,XXXXXXXXX,Kylynn,18733,Horne,XXXXXXXXX,Consumer,CA,5761 Little Corner,91706
Visalia,XXXXXXXXX,Quon,15372,Drake,XXXXXXXXX,Consumer,CA,9221 Cotton Butterfly Terrace,93277
Martinsburg,XXXXXXXXX,Idola,15390,Conrad,XXXXXXXXX,Consumer,WV,833 Middle Fox Orchard,25401
Knoxville,XXXXXXXXX,Ariel,15371,Moreno,XXXXXXXXX,Consumer,TN,5995 Hazy Boulevard,37922
Rego Park,XXXXXXXXX,Ariana,15639,Vazquez,XXXXXXXXX,Consumer,NY,4916 Honey Highlands,11374
Brooklyn,XXXXXXXXX,Blossom,15674,Ferguson,XXXXXXXXX,Consumer,NY,9009 Umber Log Island,11226
Houston,XXXXXXXXX,Quincy,15544,Fischer,XXXXXXXXX,Consumer,TX,577 Rustic Nectar Row,77083
Los Angeles,XXXXXXXXX,Anjolie,15399,Booker,XXXXXXXXX,Consumer,CA,1557 Harvest Pond Canyon,90042
Houston,XXXXXXXXX,Pamela,15361,Perez,XXXXXXXXX,Consumer,TX,7790 Broad Pond Crossing,77083
Orlando,XXXXXXXXX,Sydnee,17589,Hurley,XXXXXXXXX,Consumer,FL,381 Dusty Street,32825
Woonsocket,XXXXXXXXX,Nomlanga,17550,Rosales,XXXXXXXXX,Consumer,RI,3506 Heather Berry Round,2895
Miami,XXXXXXXXX,Tana,20368,Sweet,XXXXXXXXX,Consumer,FL,9095 Indian Quail Extension,33157
Long Beach,XXXXXXXXX,Fiona,15177,Humphrey,XXXXXXXXX,Consumer,CA,8908 Golden Thicket,90805
Rochester,XXXXXXXXX,Irma,18575,Best,XXXXXXXXX,Consumer,NY,8153 Indian Beacon Impasse,14609
Escondido,XXXXXXXXX,Ainsley,18538,Stone,XXXXXXXXX,Consumer,CA,1595 Velvet Gate Island,92027
Bismarck,XXXXXXXXX,Alfreda,18574,Christensen,XXXXXXXXX,Consumer,ND,109 Hazy Heath,58501
Virginia Beach,XXXXXXXXX,Sybill,17151,Madden,XXXXXXXXX,Consumer,VA,4472 Dewy Campus,23456
Laredo,XXXXXXXXX,Blythe,16292,Shaffer,XXXXXXXXX,Consumer,TX,4903 Lazy Parkway,78040
Santa Ana,XXXXXXXXX,Caryn,17851,Mccarty,XXXXXXXXX,Consumer,CA,3656 Wishing Butterfly Autoroute,92703
Portland,XXXXXXXXX,Geraldine,17833,Chase,XXXXXXXXX,Consumer,OR,6115 Burning River Villas,97229
Chicago,XXXXXXXXX,Desirae,18961,Pacheco,XXXXXXXXX,Consumer,IL,9950 Quiet Spring Wynd,60613
Philadelphia,XXXXXXXXX,Lillith,18979,Cook,XXXXXXXXX,Consumer,PA,5953 Thunder Manor,19143
Tempe,XXXXXXXXX,Stacey,16254,Huff,XXXXXXXXX,Consumer,AZ,8598 Red Dale Forest,85283
Greenville,XXXXXXXXX,Candice,15280,Dunn,XXXXXXXXX,Consumer,NC,1483 Sunny Zephyr Range,27834
Woodbridge,XXXXXXXXX,Raya,17795,George,XXXXXXXXX,Consumer,VA,340 Velvet Barn Gate,22192
Warren,XXXXXXXXX,Zorita,16199,Fisher,XXXXXXXXX,Consumer,MI,4271 Honey Beach,48093
Las Vegas,XXXXXXXXX,Beatrice,20362,Cantu,XXXXXXXXX,Consumer,NV,8284 Fallen Heath,89110
Toms River,XXXXXXXXX,Gretchen,16234,Shepherd,XXXXXXXXX,Consumer,NJ,659 Iron Manor,8753
Mesa,XXXXXXXXX,Chantale,17793,Cannon,XXXXXXXXX,Consumer,AZ,1621 Velvet Beacon Range,85201
Houston,XXXXXXXXX,Sybil,15241,Blankenship,XXXXXXXXX,Consumer,TX,6350 Lost Hollow,77093
Colorado Springs,XXXXXXXXX,Summer,17056,Workman,XXXXXXXXX,Consumer,CO,3819 Easy Knoll,80906
Joliet,XXXXXXXXX,Myra,20126,Oneil,XXXXXXXXX,Consumer,IL,4135 Golden Shadow Front,60435
Greeley,XXXXXXXXX,Kitra,16269,Bruce,XXXXXXXXX,Consumer,CO,1987 Indian Autumn Swale,80631
Raleigh,XXXXXXXXX,Michelle,17128,Macias,XXXXXXXXX,Consumer,NC,3108 Merry Trace,27606
Mentor,XXXXXXXXX,Deanna,17809,Bates,XXXXXXXXX,Consumer,OH,5338 Hidden Blossom Edge,44060
Houston,XXXXXXXXX,Barbara,17879,Pruitt,XXXXXXXXX,Consumer,TX,4692 Stony Island,77036
Portland,XXXXXXXXX,Wynter,17124,Mathews,XXXXXXXXX,Consumer,OR,4166 Golden Willow Circuit,97223
South San Francisco,XXXXXXXXX,Regina,18935,Nixon,XXXXXXXXX,Consumer,CA,1982 Rocky Parkway,94080
Fort Lauderdale,XXXXXXXXX,Kevyn,18989,Melendez,XXXXXXXXX,Consumer,FL,9095 Indian Quail Extension,33311
Amarillo,XXXXXXXXX,Bo,20230,Contreras,XXXXXXXXX,Consumer,TX,5763 Crystal Alley,79109
Moreno Valley,XXXXXXXXX,Martha,20265,Burt,XXXXXXXXX,Consumer,CA,2720 Stony Field,92557
El Paso,XXXXXXXXX,Mona,16264,Tyler,XXXXXXXXX,Consumer,TX,6819 Clear Branch Estates,79936
Chandler,XXXXXXXXX,Simone,18898,Vang,XXXXXXXXX,Consumer,AZ,1112 Sunny Pond Wood,85225
Greenville,XXXXXXXXX,Minerva,20211,Webster,XXXXXXXXX,Consumer,NC,4855 Golden Road,27834
Sugar Land,XXXXXXXXX,Caryn,20084,Key,XXXXXXXXX,Consumer,TX,9022 Lazy Bend,77479
Tinley Park,XXXXXXXXX,Karina,17841,James,XXXXXXXXX,Consumer,IL,9318 Clear Swale,60477
Fort Worth,XXXXXXXXX,Bo,17230,Galloway,XXXXXXXXX,Consumer,TX,7409 Cotton Manor,76116
Lenoir,XXXXXXXXX,Lesley,15288,Ochoa,XXXXXXXXX,Consumer,NC,1870 Lost Berry Bank,28645
Rancho Cordova,XXXXXXXXX,Simone,17067,Carpenter,XXXXXXXXX,Consumer,CA,6639 Clear Fawn Grounds,95670
Greensboro,XXXXXXXXX,Brynne,20227,Clements,XXXXXXXXX,Consumer,NC,3737 Blue Path,27410
Stockbridge,XXXXXXXXX,Rosalyn,17210,Morales,XXXXXXXXX,Consumer,GA,8668 Emerald Elk Mount,30281
Decatur,XXXXXXXXX,Aspen,17192,Moody,XXXXXXXXX,Consumer,GA,6257 Round Panda Towers,30032
Santa Ana,XXXXXXXXX,Regan,18967,Pickett,XXXXXXXXX,Consumer,CA,1557 High Spring Cove,92707
Stone Mountain,XXXXXXXXX,Kimberly,15161,Roy,XXXXXXXXX,Consumer,GA,8548 Heather Gate,30083
Milwaukee,XXXXXXXXX,Lareina,18142,Colon,XXXXXXXXX,Consumer,WI,2423 Tawny Rabbit Trace,53209
Bronx,XXXXXXXXX,Ainsley,16502,Cherry,XXXXXXXXX,Consumer,NY,6283 Dusty Rise,10473
Bronx,XXXXXXXXX,Ivy,16435,Cantu,XXXXXXXXX,Consumer,NY,4715 Harvest Creek Mews,10472
San Jose,XXXXXXXXX,Ila,18746,Weaver,XXXXXXXXX,Consumer,CA,6391 Golden Promenade,95111
Perth Amboy,XXXXXXXXX,Bethany,17960,Bright,XXXXXXXXX,Consumer,NJ,157 Sunny Highlands,8861
Chicago,XXXXXXXXX,Alyssa,16021,Combs,XXXXXXXXX,Consumer,IL,9140 Clear Concession,60640
Frankfort,XXXXXXXXX,Shannon,20637,Davis,XXXXXXXXX,Consumer,KY,45 Misty Brook Bend,40601
Stockton,XXXXXXXXX,Vivien,18362,Dawson,XXXXXXXXX,Consumer,CA,5399 Foggy Court,95207
Hialeah,XXXXXXXXX,Kalia,18503,Myers,XXXXXXXXX,Consumer,FL,27 Rustic Pioneer Wharf,33015
Chillicothe,XXXXXXXXX,Iona,15419,Noel,XXXXXXXXX,Consumer,OH,1019 Grand Shadow Wynd,45601
Salinas,XXXXXXXXX,Hedda,15380,Vega,XXXXXXXXX,Consumer,CA,2734 Dusty Blossom Road,93905
San Antonio,XXXXXXXXX,Madison,17045,Hunter,XXXXXXXXX,Consumer,TX,2407 Tawny Elk Front,78228
Columbus,XXXXXXXXX,Yvette,19844,Lynch,XXXXXXXXX,Consumer,OH,599 Stony Pike,43207
Crystal Lake,XXXXXXXXX,Xerxes,15175,Ryan,XXXXXXXXX,Consumer,IL,3709 Middle Forest Downs,60014
Tulare,XXXXXXXXX,Brianna,19916,Aguirre,XXXXXXXXX,Consumer,CA,6316 Quiet Pines,93274
Phoenix,XXXXXXXXX,Wynne,18536,Hunter,XXXXXXXXX,Consumer,AZ,191 Broad Via,85029
Oxnard,XXXXXXXXX,Melissa,19778,Hodge,XXXXXXXXX,Consumer,CA,4583 Heather Blossom Diversion,93030
Brooklyn,XXXXXXXXX,Mary,1526,Smith,XXXXXXXXX,Consumer,NY,4167 Little Thicket,11223
Fond Du Lac,XXXXXXXXX,Ethan,2012,Smith,XXXXXXXXX,Consumer,WI,787 Heather Trail,54935
San Diego,XXXXXXXXX,Mary,6548,Parker,XXXXXXXXX,Consumer,CA,7885 Tawny Turnabout,92129
Palatine,XXXXXXXXX,Susan,3842,Smith,XXXXXXXXX,Consumer,IL,8617 Sunny Hills Lookout,60067
Sacramento,XXXXXXXXX,Walter,8359,Pierce,XXXXXXXXX,Consumer,CA,8675 Quaking Nook,95828
Milford,XXXXXXXXX,Mary,9922,Thomas,XXXXXXXXX,Consumer,CT,141 Dewy Plaza,6460
Tallahassee,XXXXXXXXX,Mary,7168,Schmitt,XXXXXXXXX,Consumer,FL,2990 Red Drive,32303
Caguas,XXXXXXXXX,Mary,10904,Brown,XXXXXXXXX,Home Office,PR,7988 Red Boulevard,725
Wyoming,XXXXXXXXX,Helen,8985,Russo,XXXXXXXXX,Home Office,MI,2833 Clear Valley,49509
Caguas,XXXXXXXXX,Carol,9982,Smith,XXXXXXXXX,Home Office,PR,3506 Heather Berry Round,725
Caguas,XXXXXXXXX,Mary,4146,Brock,XXXXXXXXX,Consumer,PR,6155 Rocky Private,725
Ventura,XXXXXXXXX,Marilyn,539,Smith,XXXXXXXXX,Home Office,CA,8370 Gentle Branch Subdivision,93003
Caguas,XXXXXXXXX,John,3698,Smith,XXXXXXXXX,Consumer,PR,3503 Fallen Sky Heath,725
Caguas,XXXXXXXXX,Zachary,11237,Watkins,XXXXXXXXX,Consumer,PR,431 Clear Rabbit Avenue,725
New York,XXXXXXXXX,Randy,992,Brown,XXXXXXXXX,Home Office,NY,4720 Noble Hills Wynd,10016
Caguas,XXXXXXXXX,Judith,6063,Meadows,XXXXXXXXX,Home Office,PR,9440 Emerald Towers,725
Caguas,XXXXXXXXX,Rose,12356,Shepherd,XXXXXXXXX,Consumer,PR,733 Cozy Mountain Walk,725
San Marcos,XXXXXXXXX,Shirley,10919,Turner,XXXXXXXXX,Home Office,CA,9337 Fallen Pathway,92069
Carmichael,XXXXXXXXX,Andrea,2428,Smith,XXXXXXXXX,Home Office,CA,7121 Foggy Woods,95608
Caguas,XXXXXXXXX,Mary,795,Knox,XXXXXXXXX,Consumer,PR,5768 Gentle Nectar Chase,725
Columbus,XXXXXXXXX,Mary,292,Estrada,XXXXXXXXX,Home Office,OH,599 Stony Pike,43207
Hamilton,XXXXXXXXX,Andrew,9093,Flores,XXXXXXXXX,Home Office,OH,3977 Colonial Towers,45013
Fountain Valley,XXXXXXXXX,Mary,1536,Smith,XXXXXXXXX,Home Office,CA,3826 Crystal Boulevard,92708
Aurora,XXXXXXXXX,George,825,Ross,XXXXXXXXX,Home Office,CO,628 Hidden Private,80010
Caguas,XXXXXXXXX,Angela,1238,Massey,XXXXXXXXX,Home Office,PR,4356 Cotton Grove Woods,725
Ypsilanti,XXXXXXXXX,Julia,1888,Smith,XXXXXXXXX,Home Office,MI,5864 Tawny Lake Freeway,48197
Murfreesboro,XXXXXXXXX,Amanda,4007,Brady,XXXXXXXXX,Home Office,TN,5737 Honey Meadow,37130
Caguas,XXXXXXXXX,Azalia,13221,Booker,XXXXXXXXX,Home Office,PR,852 Green Private,725
Vega Baja,XXXXXXXXX,Demetria,13148,Bullock,XXXXXXXXX,Home Office,PR,3033 Tawny Zephyr Cape,693
Caguas,XXXXXXXXX,Kessie,13468,Ratliff,XXXXXXXXX,Home Office,PR,757 Misty Goose Impasse,725
Caguas,XXXXXXXXX,Charles,8176,Hernandez,XXXXXXXXX,Home Office,PR,7894 Heather Gardens,725
Caguas,XXXXXXXXX,Lenore,12695,Armstrong,XXXXXXXXX,Home Office,PR,382 Rocky Pond By-pass,725
Caguas,XXXXXXXXX,Ashley,3958,Moreno,XXXXXXXXX,Home Office,PR,9653 Stony Campus,725
Caguas,XXXXXXXXX,Emi,16444,Bowers,XXXXXXXXX,Home Office,PR,3304 Heather Pioneer Vista,725
Caguas,XXXXXXXXX,Blossom,15854,Berry,XXXXXXXXX,Home Office,PR,6245 Iron Cloud Farms,725
Caguas,XXXXXXXXX,Jamalia,15792,Velazquez,XXXXXXXXX,Home Office,PR,9881 Heather Isle,725
Caguas,XXXXXXXXX,Amity,17719,Boyle,XXXXXXXXX,Home Office,PR,7790 Misty Elk Line,725
Caguas,XXXXXXXXX,Martina,18455,Young,XXXXXXXXX,Home Office,PR,6339 Honey Pathway,725
Caguas,XXXXXXXXX,Teegan,18678,Smith,XXXXXXXXX,Home Office,PR,726 Old Deer Carrefour,725
Caguas,XXXXXXXXX,Hillary,16366,Velez,XXXXXXXXX,Home Office,PR,9714 Quaking Elk Green,725
Caguas,XXXXXXXXX,Genevieve,14568,Kinney,XXXXXXXXX,Home Office,PR,4938 Crystal Creek Ramp,725
Caguas,XXXXXXXXX,Sarah,20510,Slater,XXXXXXXXX,Home Office,PR,1761 Noble Barn Heath,725
Caguas,XXXXXXXXX,Yvonne,17593,Garrett,XXXXXXXXX,Home Office,PR,4690 Amber Fawn Mews,725
Caguas,XXXXXXXXX,Rowan,16382,Robbins,XXXXXXXXX,Home Office,PR,1898 Velvet Villas,725
Caguas,XXXXXXXXX,Naomi,16250,Rocha,XXXXXXXXX,Home Office,PR,2104 Green Landing,725
Caguas,XXXXXXXXX,Remedios,14772,Banks,XXXXXXXXX,Home Office,PR,5393 Shady Passage,725
Caguas,XXXXXXXXX,Cynthia,12901,Walton,XXXXXXXXX,Home Office,PR,5985 Red Cider Corner,725
Caguas,XXXXXXXXX,Patience,18188,Rivera,XXXXXXXXX,Home Office,PR,3137 Bright Willow Gardens,725
Caguas,XXXXXXXXX,Kitra,18054,Turner,XXXXXXXXX,Home Office,PR,1577 Silver Pathway,725
Carolina,XXXXXXXXX,Iris,16412,Ashley,XXXXXXXXX,Home Office,PR,6032 Misty Blossom Farm,983
Caguas,XXXXXXXXX,Callie,16590,Dominguez,XXXXXXXXX,Home Office,PR,9430 Heather Mountain Farms,725
Caguas,XXXXXXXXX,Fallon,20389,Oneill,XXXXXXXXX,Home Office,PR,8818 Easy Oak Point,725
Caguas,XXXXXXXXX,Lael,18477,Mitchell,XXXXXXXXX,Home Office,PR,1108 Harvest Street,725
Caguas,XXXXXXXXX,Idola,20622,Lewis,XXXXXXXXX,Home Office,PR,3332 Heather Road,725
Caguas,XXXXXXXXX,Veronica,17483,Solis,XXXXXXXXX,Home Office,PR,4369 Bright Log Estates,725
Caguas,XXXXXXXXX,Karina,17418,Morgan,XXXXXXXXX,Home Office,PR,1395 Cozy River Carrefour,725
Caguas,XXXXXXXXX,Sophia,15531,Haynes,XXXXXXXXX,Home Office,PR,5755 Thunder Nectar Gate,725
Caguas,XXXXXXXXX,Lynn,15512,Miller,XXXXXXXXX,Home Office,PR,7770 Tawny Fox Circle,725
Caguas,XXXXXXXXX,Yoko,17250,Reed,XXXXXXXXX,Home Office,PR,20 Bright Barn Woods,725
Caguas,XXXXXXXXX,Jennifer,10531,Palmer,XXXXXXXXX,Home Office,PR,7746 Burning Barn Isle,725
Caguas,XXXXXXXXX,Dorothy,8465,Schneider,XXXXXXXXX,Home Office,PR,9235 Golden Dell,725
Caguas,XXXXXXXXX,Guinevere,13145,Clarke,XXXXXXXXX,Home Office,PR,9533 Easy Port,725
Caguas,XXXXXXXXX,Felicia,13335,Juarez,XXXXXXXXX,Home Office,PR,1764 Thunder View Quay,725
